place_id,rating,lat,long,day,open_time,close_time,type_title_list
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,3,"08:30","16:00",car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,3,"08:30","16:00",establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,3,"08:30","16:00",store
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,4,"08:30","16:00",car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,4,"08:30","16:00",establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,4,"08:30","16:00",store
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,5,"08:30","16:00",car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,5,"08:30","16:00",establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,5,"08:30","16:00",store
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,6,"08:30","14:00",car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,6,"08:30","14:00",establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,6,"08:30","14:00",store
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,0,"09:00","16:00",establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,1,"09:00","16:00",establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,2,"09:00","16:00",establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,3,"09:00","16:00",establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,4,"09:00","16:00",establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,5,"09:00","16:00",establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,6,"09:00","16:00",establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,1,"08:00","16:00",establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,1,"08:00","16:00",lodging
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,2,"08:00","16:00",establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,2,"08:00","16:00",lodging
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,3,"08:00","16:00",establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,3,"08:00","16:00",lodging
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,4,"08:00","16:00",establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,4,"08:00","16:00",lodging
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,5,"08:00","16:00",establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,5,"08:00","16:00",lodging
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,0,"10:00","16:00",establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,0,"10:00","16:00",store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,1,"09:00","18:00",establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,1,"09:00","18:00",store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,2,"09:00","18:00",establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,2,"09:00","18:00",store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,3,"09:00","18:00",establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,3,"09:00","18:00",store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,4,"08:00","18:00",establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,4,"08:00","18:00",store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,5,"08:00","18:00",establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,5,"08:00","18:00",store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,6,"08:00","17:00",establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,6,"08:00","17:00",store
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,1,"08:00","16:00",atm
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,1,"08:00","16:00",bank
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,1,"08:00","16:00",establishment
