place_id,rating,lat,long,day,open_time,close_time,type_title
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,5,830,1700,car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,5,830,1700,establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,5,830,1700,store
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,6,830,1500,car_repair
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,6,830,1500,establishment
ChIJ002t5pgd5IkRB0i2Ry1A3FM,,42.14806,-71.930372,6,830,1500,store
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,0,1000,1700,establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,1,1000,1700,establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,2,1000,1700,establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,3,1000,1700,establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,4,1000,1700,establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,5,1000,1700,establishment
ChIJ002_w4NS4IYRkWTsVaAT2ac,,32.952117,-105.824089,6,1000,1700,establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,1,900,1700,establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,1,900,1700,lodging
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,2,900,1700,establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,2,900,1700,lodging
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,3,900,1700,establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,3,900,1700,lodging
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,4,900,1700,establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,4,900,1700,lodging
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,5,900,1700,establishment
ChIJ002X9rjX_YgRTzbnryPPL6k,,32.650812,-79.9498,5,900,1700,lodging
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,0,1100,1700,establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,0,1100,1700,store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,1,1000,1900,establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,1,1000,1900,store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,2,1000,1900,establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,2,1000,1900,store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,3,1000,1900,establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,3,1000,1900,store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,4,900,1900,establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,4,900,1900,store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,5,900,1900,establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,5,900,1900,store
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,6,900,1800,establishment
ChIJ002XBMK1KogRuMYVJDPndwo,,44.234105,-79.449705,6,900,1800,store
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,1,900,1700,atm
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,1,900,1700,bank
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,1,900,1700,establishment
ChIJ003aSLnawoARF67qMueF6sE,,47.744041,-122.639494,1,900,1700,finance
